Date,Close/Last,Volume,Open,High,Low
07/13/2022,$290.15,1884091,$290.51,$291.1867,$285.81
07/12/2022,$292.53,1772558,$289.71,$299.08,$289.51
07/11/2022,$293.18,1520253,$293.20,$296.5399,$291.875
07/08/2022,$296.47,1438883,$300.50,$300.8916,$295.07
07/07/2022,$298.60,2046455,$297.66,$299.07,$293.60
07/06/2022,$293.76,1774514,$296.27,$297.34,$290.60
07/05/2022,$297.20,2483079,$293.00,$297.35,$288.36
07/01/2022,$299.23,1749411,$295.27,$300.33,$291.7198
06/30/2022,$297.02,2669548,$296.58,$300.335,$292.23
06/29/2022,$303.28,2475949,$303.37,$307.44,$299.91
06/28/2022,$299.49,2329015,$305.90,$308.97,$299.18
06/27/2022,$300.78,2091675,$303.06,$304.32,$298.8784
06/24/2022,$302.75,3984332,$291.00,$303.13,$290.00
06/23/2022,$286.17,2547001,$283.76,$286.59,$278.93
06/22/2022,$284.54,2464716,$282.29,$286.01,$281.04
06/21/2022,$284.81,2506349,$287.77,$288.07,$282.98
06/17/2022,$279.79,5234356,$282.13,$286.2599,$278.15
06/16/2022,$284.98,2777306,$282.68,$286.1299,$279.15
06/15/2022,$290.07,2725792,$287.16,$294.48,$284.17
06/14/2022,$282.54,2487935,$284.33,$289.1843,$281.30
06/13/2022,$283.32,4218123,$279.00,$286.42,$278.32
06/10/2022,$287.02,3870276,$296.99,$298.65,$286.8504
06/09/2022,$304.22,2897621,$313.56,$314.1441,$304.02
06/08/2022,$314.68,1438114,$318.34,$319.545,$312.80
06/07/2022,$321.51,2516789,$318.28,$321.84,$316.6567
06/06/2022,$320.51,1099800,$323.00,$325.21,$319.79
06/03/2022,$318.68,1238861,$320.88,$322.50,$317.50
06/02/2022,$324.25,1957644,$320.59,$325.199,$319.225
06/01/2022,$321.85,2330155,$327.00,$329.27,$315.83
05/31/2022,$326.85,2722943,$324.01,$329.72,$322.66
05/27/2022,$328.58,2106682,$326.75,$328.67,$323.19
05/26/2022,$323.63,2440352,$318.30,$325.50,$317.98
05/25/2022,$314.90,1929450,$311.25,$317.60,$309.98
05/24/2022,$313.95,1870879,$315.35,$315.80,$306.43
05/23/2022,$316.61,2653032,$312.72,$321.83,$311.07
05/20/2022,$306.80,2201054,$311.26,$312.59,$299.41
05/19/2022,$308.20,2108751,$303.82,$309.99,$303.39
05/18/2022,$306.73,2033234,$309.00,$312.86,$304.88
05/17/2022,$312.97,2096198,$309.87,$314.315,$308.13
05/16/2022,$303.44,1569047,$305.95,$306.47,$300.55
05/13/2022,$306.99,2152474,$303.63,$309.63,$303.57
05/12/2022,$299.41,3408272,$300.00,$302.89,$293.90
05/11/2022,$301.55,2320564,$305.06,$310.91,$301.00
05/10/2022,$305.06,2798422,$311.72,$315.15,$300.65
05/09/2022,$308.89,3233951,$308.92,$313.77,$304.98
05/06/2022,$312.96,2375613,$312.28,$313.71,$306.0583
05/05/2022,$313.07,2622086,$320.50,$320.68,$308.69
05/04/2022,$324.11,2629439,$315.83,$324.80,$312.17
05/03/2022,$314.66,2606151,$311.52,$319.52,$311.32
05/02/2022,$310.42,2968062,$305.81,$311.37,$302.21
04/29/2022,$305.49,3129608,$317.25,$319.08,$304.71
04/28/2022,$318.41,2178499,$317.12,$319.36,$312.15
04/27/2022,$313.23,2469304,$312.14,$319.24,$312.14
04/26/2022,$313.12,2791654,$317.95,$321.60,$312.80
04/25/2022,$321.42,3093646,$316.38,$322.16,$312.74
04/22/2022,$319.77,3125194,$332.31,$332.50,$319.47
04/21/2022,$334.30,3097791,$344.33,$347.35,$333.36
04/20/2022,$341.06,3040082,$338.10,$344.90,$337.50
04/19/2022,$335.95,2774844,$330.47,$337.20,$330.47
04/18/2022,$329.88,3653413,$320.65,$332.66,$320.65
04/14/2022,$321.64,5460927,$328.47,$333.03,$319.0305
04/13/2022,$321.97,3022923,$315.80,$322.63,$314.72
04/12/2022,$319.78,2365242,$321.68,$327.12,$318.01
04/11/2022,$320.76,2747725,$320.61,$328.90,$319.03
04/08/2022,$321.39,3294183,$313.58,$323.679,$313.00
04/07/2022,$314.15,3562598,$315.00,$315.83,$308.20
04/06/2022,$316.26,3151265,$320.00,$320.615,$315.75
04/05/2022,$323.96,2573906,$327.36,$329.74,$323.475
04/04/2022,$328.21,2570807,$330.00,$331.87,$325.86
04/01/2022,$330.22,2444790,$333.93,$334.16,$327.57
03/31/2022,$330.10,2632043,$336.13,$336.50,$330.10
03/30/2022,$335.59,2650176,$339.00,$339.855,$333.63
03/29/2022,$339.66,2378721,$342.47,$344.00,$336.73
03/28/2022,$335.30,2182550,$338.15,$338.50,$331.51
03/25/2022,$337.49,1581392,$337.43,$341.83,$335.48
03/24/2022,$336.23,1944098,$336.44,$337.50,$334.30
03/23/2022,$335.61,2196798,$340.00,$340.83,$335.13
03/22/2022,$343.01,2840158,$342.20,$346.24,$340.12
03/21/2022,$339.00,3401215,$345.26,$346.30,$337.15
03/18/2022,$345.38,5861872,$338.87,$346.765,$337.30
03/17/2022,$343.27,2403730,$337.37,$343.595,$334.90
03/16/2022,$340.76,3468522,$335.07,$341.33,$334.26
03/15/2022,$329.16,2140675,$327.07,$331.90,$324.84
03/14/2022,$324.98,2342374,$329.21,$331.62,$322.90
03/11/2022,$327.00,2613505,$334.37,$336.61,$326.71
03/10/2022,$329.90,2232591,$327.63,$331.84,$324.76
03/09/2022,$333.59,3202098,$331.68,$337.465,$330.03
03/08/2022,$321.37,3596440,$322.50,$330.56,$318.55
03/07/2022,$321.89,3689854,$326.82,$327.7892,$320.85
03/04/2022,$329.67,3294826,$327.00,$330.66,$324.00
03/03/2022,$333.42,2393694,$338.87,$341.50,$330.13
03/02/2022,$336.38,3469857,$331.60,$338.00,$327.40
03/01/2022,$328.20,5631495,$337.40,$338.16,$327.02
02/28/2022,$341.29,4245655,$340.25,$343.84,$337.55
02/25/2022,$350.12,2980478,$340.19,$350.70,$340.19
02/24/2022,$340.19,4563974,$328.57,$341.00,$326.9471
02/23/2022,$341.19,2217335,$347.57,$349.26,$339.82
02/22/2022,$344.27,2590849,$342.46,$349.00,$341.20
02/18/2022,$346.04,2910900,$345.57,$350.00,$343.37
02/17/2022,$349.06,3102380,$358.78,$360.96,$347.835
02/16/2022,$360.05,2165268,$361.35,$363.02,$356.5308
02/15/2022,$363.94,1847145,$364.09,$365.89,$361.36
02/14/2022,$360.24,2585620,$363.06,$364.29,$357.1813
02/11/2022,$363.06,3142097,$368.55,$374.90,$360.77
02/10/2022,$370.57,2406181,$371.71,$377.40,$368.83
02/09/2022,$374.53,2250563,$373.00,$376.28,$370.90
02/08/2022,$370.10,3422322,$371.08,$372.65,$366.25
02/07/2022,$368.15,2635618,$365.49,$371.47,$363.35
02/04/2022,$367.60,3762311,$362.17,$370.95,$361.02
02/03/2022,$358.88,2372885,$362.82,$365.76,$358.16
02/02/2022,$363.06,2742362,$363.50,$368.53,$357.83
02/01/2022,$364.06,3303705,$356.13,$364.54,$354.05
01/31/2022,$354.68,3312350,$344.60,$355.21,$343.44
01/28/2022,$347.01,3714571,$337.73,$347.15,$333.45
01/27/2022,$341.03,2577150,$345.67,$348.77,$337.72
01/26/2022,$342.68,3745854,$346.60,$350.48,$338.4127
01/25/2022,$341.55,3959335,$337.86,$342.93,$330.91
01/24/2022,$343.39,6573835,$337.32,$344.07,$326.23
01/21/2022,$343.91,4904089,$345.54,$348.99,$340.72
01/20/2022,$348.10,4599934,$348.90,$357.1799,$346.1372
01/19/2022,$347.32,7426064,$358.34,$359.7096,$346.39
01/18/2022,$354.40,13140600,$360.04,$361.57,$347.23
01/14/2022,$380.94,4685335,$382.13,$384.39,$375.00
01/13/2022,$390.80,2497816,$394.05,$396.865,$389.75
01/12/2022,$390.31,4157980,$403.24,$404.12,$388.56
01/11/2022,$403.05,1748829,$400.25,$403.34,$396.31
01/10/2022,$399.17,3009436,$401.32,$404.37,$394.215
01/07/2022,$397.51,2360655,$397.67,$400.55,$394.53
01/06/2022,$396.93,2960923,$401.00,$401.20,$386.4332
01/05/2022,$398.63,3469627,$409.80,$412.6599,$397.89
01/04/2022,$407.48,3916412,$402.23,$410.28,$401.18
01/03/2022,$395.33,3338527,$389.00,$399.30,$387.34
12/31/2021,$382.55,1601272,$385.00,$387.00,$380.835
12/30/2021,$385.52,1160146,$387.75,$389.7799,$385.195
12/29/2021,$386.20,1327800,$387.97,$389.46,$384.42
12/28/2021,$387.61,1528340,$388.93,$391.3328,$386.235
12/27/2021,$388.04,1430760,$386.99,$389.11,$385.0001
12/23/2021,$385.04,1624168,$383.79,$387.61,$383.57
12/22/2021,$382.33,1487922,$380.42,$384.005,$379.265
12/21/2021,$380.32,2942812,$376.43,$382.085,$374.76
12/20/2021,$371.61,3735570,$375.52,$375.625,$366.65
12/17/2021,$381.80,7067987,$389.21,$393.67,$380.63
12/16/2021,$397.37,3578189,$395.13,$399.84,$391.8001
12/15/2021,$389.91,2802320,$389.50,$391.40,$380.598
12/14/2021,$388.82,2788459,$383.56,$392.50,$383.26
12/13/2021,$384.64,2313256,$391.19,$391.19,$382.66
12/10/2021,$391.06,1893761,$398.00,$398.86,$388.66
12/09/2021,$396.49,2111459,$395.70,$400.1899,$393.00
12/08/2021,$397.32,1635227,$401.23,$401.71,$395.14
12/07/2021,$400.11,2440999,$393.58,$401.75,$393.06
12/06/2021,$389.30,1990217,$388.67,$393.5999,$383.49
12/03/2021,$382.73,2807501,$389.88,$389.88,$379.03
12/02/2021,$387.54,3343716,$378.00,$389.09,$376.03
12/01/2021,$376.48,2477444,$383.82,$390.16,$376.21
11/30/2021,$380.99,4570434,$383.53,$386.83,$377.26
11/29/2021,$386.54,2883431,$394.00,$396.37,$382.45
11/26/2021,$389.39,2687915,$384.48,$391.71,$382.715
11/24/2021,$399.19,2186259,$405.00,$407.48,$398.30
11/23/2021,$406.34,2405701,$400.25,$406.9559,$397.51
11/22/2021,$396.16,3059658,$393.16,$402.49,$390.18
11/19/2021,$387.39,2611891,$382.38,$390.24,$381.04
11/18/2021,$391.37,1848941,$392.30,$393.9202,$385.68
11/17/2021,$391.55,2926990,$401.85,$402.65,$391.47
11/16/2021,$403.09,1310951,$403.91,$405.84,$399.00
11/15/2021,$404.81,1436452,$406.00,$407.34,$403.9149
11/12/2021,$404.91,1360058,$403.00,$405.10,$399.20
11/11/2021,$402.34,1252402,$400.14,$403.76,$398.51
11/10/2021,$399.12,2243941,$402.33,$405.55,$397.245
11/09/2021,$405.35,2246913,$406.11,$407.584,$400.06
11/08/2021,$408.34,1728354,$409.89,$413.65,$407.96
11/05/2021,$407.08,2105586,$411.40,$414.45,$406.10
11/04/2021,$408.07,3802336,$414.65,$415.99,$403.028
11/03/2021,$417.90,3542395,$423.115,$424.00,$412.56
11/02/2021,$423.85,3000776,$415.10,$426.1582,$412.79
11/01/2021,$416.70,1820782,$417.07,$418.73,$413.248
10/29/2021,$413.35,2061716,$414.02,$415.96,$411.18
10/28/2021,$414.82,1444653,$412.00,$414.92,$409.06
10/27/2021,$410.99,2067219,$416.55,$418.06,$410.55
10/26/2021,$417.61,1843341,$416.37,$419.81,$413.76
10/25/2021,$414.75,1824667,$416.21,$419.49,$413.27
10/22/2021,$414.32,2411032,$409.99,$415.36,$409.10
10/21/2021,$407.59,2162127,$406.80,$412.66,$404.615
10/20/2021,$407.89,2453437,$411.00,$414.33,$406.195
10/19/2021,$412.16,2568325,$415.18,$415.85,$409.69
10/18/2021,$413.69,3832324,$408.01,$415.94,$407.60
10/15/2021,$406.07,6451387,$402.31,$407.272,$396.34
10/14/2021,$391.20,3380905,$392.00,$393.66,$382.20
10/13/2021,$386.31,2392607,$388.00,$388.3809,$378.625
10/12/2021,$386.53,2088229,$386.22,$388.59,$381.02
10/11/2021,$385.24,1787360,$392.90,$396.95,$385.02
10/08/2021,$392.81,1446728,$390.83,$394.31,$388.18
10/07/2021,$390.62,2348003,$392.91,$397.85,$389.76
10/06/2021,$388.05,2111769,$382.38,$389.55,$378.66
10/05/2021,$385.81,2508430,$378.10,$388.22,$375.50
10/04/2021,$374.15,2895551,$380.21,$386.87,$372.82
10/01/2021,$380.00,2382303,$379.44,$382.72,$375.845
09/30/2021,$378.03,2668590,$388.00,$388.02,$376.62
09/29/2021,$384.89,1955033,$390.68,$392.39,$384.30
09/28/2021,$389.50,2608961,$400.45,$404.21,$388.39
09/27/2021,$399.81,2788509,$396.58,$401.00,$395.18
09/24/2021,$390.85,1789664,$390.47,$392.49,$388.60
09/23/2021,$391.86,2517987,$390.39,$393.74,$388.18
09/22/2021,$385.47,2991275,$380.80,$389.29,$379.71
09/21/2021,$375.84,2377286,$380.85,$381.50,$374.08
09/20/2021,$378.13,3834484,$377.82,$380.86,$372.50
09/17/2021,$391.46,3845123,$396.32,$399.16,$388.83
09/16/2021,$396.68,2882949,$404.52,$405.98,$394.89
09/15/2021,$401.95,3199766,$398.00,$403.61,$396.21
09/14/2021,$403.69,3263151,$410.30,$417.01,$402.78
09/13/2021,$409.26,1802781,$407.41,$409.37,$403.80
09/10/2021,$403.48,1955994,$408.00,$409.79,$403.16
09/09/2021,$404.58,2424949,$404.67,$408.8799,$403.51
09/08/2021,$405.00,1646164,$409.22,$410.98,$404.70
09/07/2021,$410.32,1558500,$411.00,$414.73,$409.64
09/03/2021,$411.31,1374128,$414.00,$415.1199,$410.60
09/02/2021,$414.50,1832271,$415.11,$417.5786,$412.64
09/01/2021,$413.66,1680365,$413.16,$416.11,$410.31
08/31/2021,$413.51,1958083,$412.11,$414.86,$408.76
08/30/2021,$413.60,2089407,$419.95,$420.7599,$412.715
08/27/2021,$419.69,2174684,$412.78,$419.85,$412.50
08/26/2021,$412.41,2076546,$415.88,$420.7297,$411.1617
08/25/2021,$413.12,1845260,$409.90,$416.68,$408.94
08/24/2021,$408.56,1958368,$403.59,$409.66,$402.70
08/23/2021,$401.45,1857603,$401.89,$404.10,$399.00
08/20/2021,$395.87,1612127,$391.49,$396.45,$391.00
08/19/2021,$393.57,2241689,$394.60,$397.7337,$390.91
08/18/2021,$398.80,2187776,$402.60,$406.11,$398.59
08/17/2021,$404.97,2077398,$403.84,$408.35,$400.20
08/16/2021,$408.35,1591335,$408.99,$408.99,$402.15
08/13/2021,$410.78,1980037,$416.00,$416.89,$408.18
08/12/2021,$415.00,2318873,$414.38,$418.62,$410.56
08/11/2021,$413.89,3000518,$408.80,$414.68,$407.06
08/10/2021,$407.97,3152266,$400.12,$410.63,$399.50
08/09/2021,$399.88,3319120,$396.59,$404.60,$393.58
08/06/2021,$397.89,3655764,$388.88,$398.8599,$388.64
08/05/2021,$384.30,1583780,$380.15,$384.31,$379.95
08/04/2021,$377.86,1460508,$378.48,$382.6533,$375.76
08/03/2021,$380.36,1494566,$380.25,$381.31,$371.77
08/02/2021,$378.19,2383212,$376.17,$386.93,$375.75
07/30/2021,$374.88,1474985,$376.57,$379.95,$373.06
07/29/2021,$377.55,1296615,$377.03,$379.51,$374.81
07/28/2021,$374.23,1668941,$375.81,$377.44,$372.34
07/27/2021,$374.84,1791771,$372.50,$375.14,$369.22
07/26/2021,$375.90,1559134,$373.18,$376.6773,$373.11
07/23/2021,$374.05,1707088,$374.59,$378.00,$371.38
07/22/2021,$372.71,1887130,$372.30,$373.6938,$368.45
07/21/2021,$373.50,2398848,$368.04,$374.90,$367.93
07/20/2021,$364.76,2937859,$352.27,$367.31,$351.54
07/19/2021,$354.72,4394635,$354.00,$355.19,$349.00
07/16/2021,$364.80,2583278,$374.93,$374.93,$363.83
07/15/2021,$373.35,2183883,$371.24,$378.75,$370.57
07/14/2021,$374.40,3295722,$378.75,$381.77,$371.39
07/13/2021,$375.98,6466774,$381.06,$385.33,$372.01
07/12/2021,$380.50,4135949,$370.31,$384.00,$367.33
07/09/2021,$371.76,2641825,$366.00,$372.15,$364.95
07/08/2021,$358.94,2940514,$359.69,$362.89,$355.5915
07/07/2021,$367.67,2012801,$367.50,$370.09,$362.18
07/06/2021,$369.86,2162885,$373.23,$373.6313,$365.405
07/02/2021,$374.16,1599595,$376.31,$376.60,$372.42
07/01/2021,$374.99,2571040,$380.70,$381.64,$374.145
06/30/2021,$379.53,2238381,$370.90,$380.11,$370.90
06/29/2021,$372.62,2365932,$374.86,$378.09,$370.7495
06/28/2021,$368.71,1833383,$367.80,$368.87,$363.86
06/25/2021,$368.77,2782436,$368.82,$371.1499,$364.54
06/24/2021,$368.75,2716625,$363.00,$370.88,$362.78
06/23/2021,$361.05,1713116,$358.79,$362.48,$357.66
06/22/2021,$357.53,1870813,$357.00,$359.88,$352.64
06/21/2021,$357.54,2717264,$352.89,$357.97,$351.04
06/18/2021,$348.83,6290084,$356.52,$358.38,$348.125
06/17/2021,$361.50,4146348,$373.52,$373.52,$356.55
06/16/2021,$371.00,3264194,$370.99,$374.0788,$365.25
06/15/2021,$371.30,2302905,$373.50,$374.84,$367.16
06/14/2021,$372.92,2560497,$377.43,$378.75,$370.70
06/11/2021,$378.05,2117305,$375.70,$378.75,$375.11
06/10/2021,$373.94,3900798,$389.64,$389.64,$372.345
06/09/2021,$382.78,2026166,$383.16,$384.27,$378.88
06/08/2021,$384.70,2452596,$385.79,$386.4799,$382.22
06/07/2021,$388.16,2188724,$393.00,$393.2603,$387.55
06/04/2021,$391.45,2514077,$389.68,$392.05,$386.32
06/03/2021,$388.72,3003860,$382.25,$391.25,$380.1349
06/02/2021,$383.44,2809704,$383.33,$384.665,$379.37
06/01/2021,$382.44,3644004,$377.70,$383.36,$376.31
05/28/2021,$372.02,2170561,$372.00,$373.07,$368.26
05/27/2021,$371.37,3897048,$371.33,$373.5487,$367.30
05/26/2021,$367.40,2121254,$365.00,$368.79,$361.91
05/25/2021,$364.51,2630979,$369.912,$373.7696,$364.09
05/24/2021,$368.29,1818182,$367.32,$369.72,$365.51
05/21/2021,$366.26,2657548,$361.49,$367.14,$360.51
05/20/2021,$359.78,1919583,$358.98,$361.95,$353.35
05/19/2021,$358.38,3695975,$360.00,$360.00,$353.9319
05/18/2021,$364.56,2018638,$371.38,$373.08,$364.00
05/17/2021,$369.25,1824997,$367.78,$370.70,$364.50
05/14/2021,$368.77,2732312,$362.00,$369.51,$361.70
05/13/2021,$358.81,2674804,$353.25,$360.885,$353.25
05/12/2021,$354.40,3309798,$363.07,$368.13,$353.2712
05/11/2021,$359.92,3734339,$363.00,$368.63,$358.62
05/10/2021,$368.68,3396306,$373.50,$376.98,$368.50
05/07/2021,$370.89,3378112,$362.30,$371.65,$360.93
05/06/2021,$365.97,3048665,$359.77,$366.30,$356.5001
05/05/2021,$357.62,2098548,$352.00,$359.14,$348.55
05/04/2021,$349.84,2831390,$348.90,$351.78,$342.57
05/03/2021,$350.16,1871653,$350.34,$354.0599,$349.26
04/30/2021,$348.45,2101069,$351.12,$352.8197,$347.20
04/29/2021,$352.97,2584423,$350.55,$353.83,$347.48
04/28/2021,$348.11,2140875,$348.00,$350.12,$346.09
04/27/2021,$346.63,2088604,$344.00,$347.55,$343.66
04/26/2021,$343.52,2171458,$341.94,$345.90,$340.89
04/23/2021,$339.35,2165370,$331.25,$340.67,$330.72
04/22/2021,$330.85,2165200,$334.62,$336.97,$330.29
04/21/2021,$335.27,2733251,$330.00,$335.47,$327.56
04/20/2021,$331.88,3662274,$339.97,$340.47,$329.35
04/19/2021,$343.09,3228160,$340.00,$344.43,$336.60
04/16/2021,$342.31,4231858,$340.29,$343.74,$338.62
04/15/2021,$338.55,4354775,$338.90,$341.35,$334.54
04/14/2021,$335.35,9876753,$328.55,$344.4694,$326.15
04/13/2021,$327.68,3575907,$329.51,$330.05,$324.18
04/12/2021,$331.84,2318780,$332.67,$334.48,$329.94
04/09/2021,$330.81,2347149,$334.00,$334.90,$328.79
04/08/2021,$331.14,2402755,$324.29,$331.49,$322.9652
04/07/2021,$326.55,2157335,$327.70,$329.20,$323.35
04/06/2021,$327.06,1801975,$324.49,$328.54,$324.00
04/05/2021,$323.54,3234998,$332.85,$332.85,$323.05
04/01/2021,$327.64,2658951,$324.30,$329.66,$324.16
03/31/2021,$327.00,2624540,$330.23,$332.65,$325.44
03/30/2021,$332.01,2717270,$329.41,$335.75,$328.85
03/29/2021,$325.73,4533245,$320.35,$327.76,$317.72
03/26/2021,$327.39,3082556,$334.51,$335.45,$322.69
03/25/2021,$330.55,2804721,$327.35,$331.39,$321.92
03/24/2021,$328.65,3332168,$333.42,$336.94,$328.44
03/23/2021,$331.77,2457544,$337.62,$341.8885,$331.33
03/22/2021,$339.33,2094548,$341.06,$342.88,$336.00
03/19/2021,$344.20,3512961,$346.42,$347.24,$340.63
03/18/2021,$348.00,3715240,$350.75,$356.85,$346.99
03/17/2021,$344.95,2710906,$344.62,$347.03,$340.4001
03/16/2021,$341.71,2332558,$345.28,$346.90,$337.75
03/15/2021,$346.05,2277831,$349.44,$352.42,$342.00
03/12/2021,$348.81,2436744,$345.22,$350.00,$343.64
03/11/2021,$342.10,2756559,$338.66,$345.00,$336.46
03/10/2021,$342.02,3153109,$332.07,$342.40,$331.53
03/09/2021,$330.59,3324825,$328.62,$336.39,$325.57
03/08/2021,$334.19,2997991,$331.36,$337.59,$329.10
03/05/2021,$327.37,3740398,$335.58,$335.58,$316.465
03/04/2021,$329.29,3647614,$333.13,$339.76,$323.92
03/03/2021,$334.43,3606299,$333.68,$340.10,$333.25
03/02/2021,$330.94,2850325,$330.00,$336.19,$329.51
03/01/2021,$329.92,2959050,$325.00,$331.04,$323.31
02/26/2021,$319.48,3732221,$325.77,$328.68,$319.04
02/25/2021,$327.76,4137158,$333.325,$335.8131,$326.29
02/24/2021,$330.64,3934425,$320.17,$330.97,$320.095
02/23/2021,$319.21,2942528,$317.98,$320.00,$310.58
02/22/2021,$316.87,3162272,$313.00,$320.56,$312.21
02/19/2021,$315.62,2749542,$310.23,$316.78,$310.23
02/18/2021,$309.90,2095144,$309.22,$314.50,$307.5841
02/17/2021,$312.74,2464414,$310.03,$314.98,$308.7613
02/16/2021,$311.96,2792198,$310.00,$312.92,$309.2233
02/12/2021,$306.32,1977298,$301.99,$306.70,$301.77
02/11/2021,$302.32,2159868,$303.98,$305.01,$299.1718
02/10/2021,$304.28,3213655,$300.00,$305.18,$297.75
02/09/2021,$300.46,2071700,$299.60,$302.45,$297.70
02/08/2021,$300.15,2826173,$295.00,$300.89,$294.50
02/05/2021,$293.50,2938134,$295.00,$297.24,$292.1901
02/04/2021,$293.75,2994699,$290.00,$295.83,$289.525
02/03/2021,$288.55,2712770,$286.61,$289.81,$285.1801
02/02/2021,$286.97,5195520,$278.32,$288.25,$278.00
02/01/2021,$274.73,2324088,$272.66,$276.80,$272.00
01/29/2021,$271.17,3411974,$274.27,$277.40,$270.62
01/28/2021,$275.02,3778696,$274.61,$279.83,$271.33
01/27/2021,$273.33,3891838,$276.00,$277.37,$271.3201
01/26/2021,$281.76,3296846,$283.93,$285.77,$280.08
01/25/2021,$283.04,4575007,$285.53,$286.35,$277.50
01/22/2021,$289.39,2568757,$286.69,$290.59,$285.50
01/21/2021,$289.37,2517753,$290.45,$292.74,$288.53
01/20/2021,$290.47,4792644,$295.82,$297.45,$287.48
01/19/2021,$294.20,6727794,$305.00,$306.60,$293.8031
01/15/2021,$301.01,3863723,$301.19,$304.86,$296.88
01/14/2021,$307.87,3192169,$304.05,$309.41,$303.54
01/13/2021,$302.94,2413821,$300.08,$303.72,$299.10
01/12/2021,$302.21,4814362,$297.14,$303.98,$296.02
01/11/2021,$293.83,2650134,$286.80,$295.00,$284.20
01/08/2021,$290.08,2800784,$292.00,$292.28,$285.06
01/07/2021,$291.65,4009730,$287.77,$295.8894,$286.68
01/06/2021,$285.55,6383530,$276.29,$288.38,$273.10
01/05/2021,$270.93,4207081,$263.88,$273.50,$262.57
01/04/2021,$265.00,3572043,$267.00,$267.58,$260.16
12/31/2020,$263.71,2043050,$258.80,$263.93,$258.0001
12/30/2020,$259.45,1566767,$258.81,$260.65,$257.83
12/29/2020,$258.01,1430868,$260.26,$260.8606,$256.50
12/28/2020,$259.59,2793392,$257.81,$262.655,$257.00
12/24/2020,$256.16,968146,$257.04,$257.62,$253.75
12/23/2020,$256.45,3376142,$251.50,$260.575,$251.30
12/22/2020,$250.09,3603652,$256.86,$257.70,$249.80
12/21/2020,$256.98,7408489,$250.29,$260.85,$248.76
12/18/2020,$242.13,4088144,$245.39,$245.39,$240.56
12/17/2020,$244.43,2983609,$245.00,$245.93,$243.00
12/16/2020,$243.77,2400910,$243.56,$243.90,$241.12
12/15/2020,$242.43,2348775,$239.50,$243.61,$237.19
12/14/2020,$237.79,1927781,$243.28,$243.50,$237.39
12/11/2020,$239.99,2077419,$240.81,$241.20,$237.10
12/10/2020,$244.40,2541804,$240.00,$245.1799,$239.5138
12/09/2020,$242.82,3552254,$240.00,$245.36,$239.53
12/08/2020,$238.84,1371782,$237.01,$239.19,$236.58
12/07/2020,$238.45,1788559,$238.54,$239.85,$235.45
12/04/2020,$239.58,2373011,$237.70,$239.75,$236.95
12/03/2020,$235.47,2142890,$237.29,$238.85,$234.64
12/02/2020,$237.65,2136313,$232.08,$238.13,$231.5822
12/01/2020,$232.08,2580965,$231.96,$234.8704,$231.35
11/30/2020,$230.58,2705408,$232.05,$235.00,$230.36
11/27/2020,$235.40,1050396,$237.00,$237.30,$233.785
11/25/2020,$236.54,2272937,$235.00,$237.45,$232.43
11/24/2020,$237.50,3920282,$231.10,$238.116,$230.63
11/23/2020,$228.83,3378180,$226.06,$230.00,$225.73
11/20/2020,$223.35,1848687,$223.00,$224.81,$222.63
11/19/2020,$224.57,1505154,$224.30,$224.94,$222.11
11/18/2020,$224.30,2856225,$225.00,$227.72,$223.51
11/17/2020,$224.65,2722921,$220.02,$224.85,$218.33
11/16/2020,$222.38,3004948,$223.53,$224.60,$220.03
11/13/2020,$219.08,2832645,$215.85,$220.96,$215.41
11/12/2020,$214.51,3009267,$215.22,$216.86,$212.40
11/11/2020,$218.05,2680710,$218.64,$219.92,$215.03
11/10/2020,$217.47,4166465,$215.25,$218.38,$211.18
11/09/2020,$214.93,6960521,$214.49,$218.00,$209.37
11/06/2020,$201.26,2475115,$204.34,$204.39,$200.42
11/05/2020,$202.96,2892815,$199.65,$204.12,$199.06
11/04/2020,$197.87,3868514,$196.25,$200.82,$194.90
11/03/2020,$197.93,4545470,$193.94,$199.00,$193.22
11/02/2020,$190.20,2459562,$192.00,$192.70,$188.23
10/30/2020,$189.04,3661181,$189.51,$190.40,$185.52
10/29/2020,$189.94,3581156,$189.80,$192.35,$186.90
10/28/2020,$189.77,4214584,$191.31,$193.365,$188.94
10/27/2020,$195.68,3430420,$200.00,$200.59,$195.41
10/26/2020,$201.14,3249695,$202.49,$202.81,$198.51
10/23/2020,$205.04,2110153,$206.76,$208.21,$204.02
10/22/2020,$205.40,2137823,$203.20,$206.365,$202.20
10/21/2020,$202.91,3083593,$207.39,$207.95,$202.01
10/20/2020,$208.03,3336684,$206.70,$211.38,$206.465
10/19/2020,$205.69,3235296,$207.39,$207.91,$204.59
10/16/2020,$206.21,3246646,$208.32,$209.995,$205.81
10/15/2020,$208.60,4334014,$209.58,$210.73,$206.90
10/14/2020,$211.23,7557023,$213.88,$214.45,$210.27
10/13/2020,$210.81,3317312,$214.01,$214.11,$209.18
10/12/2020,$214.12,3474215,$207.41,$214.89,$207.41
10/09/2020,$207.54,3040923,$208.76,$209.81,$206.07
10/08/2020,$207.98,2330609,$205.15,$208.16,$204.11
10/07/2020,$203.60,2326917,$203.90,$205.00,$201.17
10/06/2020,$201.09,2833119,$204.25,$206.09,$199.90
10/05/2020,$201.80,2551633,$201.93,$202.84,$199.59
10/02/2020,$199.90,2541588,$195.34,$200.6999,$195.29
10/01/2020,$198.55,2288651,$201.53,$203.13,$197.8738
